Identifier,Label,Description,Created,Modified,History notes,Type,Parent identifiers,Parent labels,Mapping type,Mapped identifier,Mapped label,Mapped type
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,105,Housing - sheltered - housing association tenants,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,104,Housing - sheltered - non-council tenants,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,87,Housing association  nomination and registration,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,72,Housing benefit appeals,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,68,Housing benefit backdated claims,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,70,Housing benefit current claim,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,69,Housing benefit new claim,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,71,Housing benefit overpayments,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,73,Housing benefit renewal,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1054,Housing Care and Repair scheme,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,97,Housing crime support,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,99,Housing estate safety,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,132,Housing improvements - temporary accommodation,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,124,Housing insurance claims,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1124,Housing mediation,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,98,Housing nuisance,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,141,Housing repairs,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,271,Incontinence laundry service,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,51,Instrumental tuition,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1772,Integrated family support,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,921,International students,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,713,Introductory council tenancies,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,438,Joining a library,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,902,Journey planning,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,269,Keeping warm in winter,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,598,Land and property - property searches,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,820,Land and property valuations,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,672,Land charges search,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,717,Landlord accreditation,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,391,Late night catering licence,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1732,Lawful Development Certificate proposed use,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1348,Leaflet distribution consent,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,628,Learning mentors,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,833,Leaving hospital,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,456,Leisure passes,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,439,Library catalogues,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,445,Library information services,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,440,Library loan renewals,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1141,Library loans,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,441,Library reservations,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1354,"Licence for bridges, buildings, beams and cables over or along highway",Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,396,Licences - amusements with prizes,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,394,Licences - cinemas,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,392,Licences - game dealing,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,386,Licences - gaming machines,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1072,Licences - licensed premises - off-sales,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1073,Licences - licensed premises - public houses,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1074,Licences - licensed premises - refreshment licences,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1075,Licences - licensed premises - restaurants,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,393,Licences - public entertainment,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,799,Licences - storage of fireworks,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,395,Licences - theatres,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,738,Licences - water sports,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,899,Light pollution,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,581,Litter bins,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,580,Litter removal,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1795,Local crisis payment,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1147,Local Housing Allowance,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1150,Local Involvement Network (LINk),Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,397,Lottery licence,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,774,Marine docking beds,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,766,Marine storage lockers,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,679,Market event licence,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,698,Marriage - historical searches,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,874,Marriage renewal,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,389,Massage and special treatment licence,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1294,Massage and special treatments therapist registration,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,334,Memorial construction,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1284,Mental health support,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,627,Mentoring schemes,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,315,Mobile meals,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1617,Mortgage references,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,869,MOT testing,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1517,Music rooms and recording studios,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1050,Musical instrument hire,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,704,Musical instruments purchase scheme,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,88,Mutual home exchange,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,873,Naming ceremonies,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1006,Navigation and berthing,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1373,Needle exchange,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1156,Neighbourhood policing,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,876,Notice of marriage or civil partnership,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1292,Notification - cattle movement,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,50,Nursery education grant,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,12,Nursery school places,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,381,Nursing agency licence,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,790,Nursing agency registration,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,180,Occupational therapy,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,640,Older people's  activities,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,273,Older people's bus pass,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1577,Open data publication,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1793,Outdoor activities,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1730,Outline planning consent,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,142,Overdue housing repairs - discretionary allowance,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,474,Parking permits,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,537,Pavement maintenance,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,536,Pavement obstructions,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,558,Pavements - personal injury,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,568,Pedestrian crossings,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1077,Performing animals licence,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1048,Permission to film and photograph,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1049,Permission to host events,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1436,Permitted absence from school,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,910,Personal alcohol and entertainment licence,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,431,Pest control,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1506,Pet burial,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,375,Pet shop licence,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1306,Petitions,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,810,Petroleum storage licence,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,1335,Pig movement notification,Service
0,Applications for service,,2013-04-03,2013-04-03,,Interaction,,,is part of,764,Pilotage,Service
